reservation_id;time_of_reservation;start_of_reservation;end_of_reservation;type_of_reservation;able_to_serve;endtype_of_reservation;length_of_reservation;VM_type;reserved_memory;reserved_cores;host_ID
7379;2014.04.07 14:55;2014.04.07 14:55;2014.04.07 16:45;now;1;released;1.8242;VMware ESXi 5.5;4096;2;398
7380;2014.04.07 14:57;2014.04.07 14:57;2014.04.07 16:45;now;1;released;1.8075;IRF 2015 Windows 8.1 HF2;2048;1;394
7381;2014.04.07 14:57;2014.04.07 14:58;2014.04.07 15:59;now;1;EOR;1.0294;VMware ESXi 5.5;4096;2;401
7382;2014.04.07 15:21;2014.04.07 15:21;2014.04.07 16:03;now;1;released;0.7089;IRF 2015 Windows 8.1 HF2;2048;1;397
7383;2014.04.07 15:38;2014.04.07 15:38;2014.04.07 16:50;now;1;released;1.1997;VMware ESXi 5.5;4096;2;394
7384;2014.04.07 15:40;2014.04.07 15:44;2014.04.07 16:50;now;1;released;1.1647;VMware ESXi 5.5;4096;2;394
7384;2014.04.07 15:40;2014.04.07 15:44;2014.04.07 16:50;now;1;released;1.1647;NFS Server;1024;1;394
7384;2014.04.07 15:40;2014.04.07 15:44;2014.04.07 16:50;now;1;released;1.1647;ITLab1 MIT2 Client;2048;1;398
7385;2014.04.07 15:44;2014.04.07 15:44;2014.04.07 20:47;now;1;released;5.0619;IRF 2015 Windows 8.1 HF2;2048;1;398
7386;2014.04.07 17:00;2014.04.07 17:03;2014.04.07 17:27;future;1;released;0.4653;NFS Server;1024;1;394
7386;2014.04.07 17:00;2014.04.07 17:03;2014.04.07 17:27;future;1;released;0.4653;ITLab1 MIT2 Client;2048;1;397
7386;2014.04.07 17:00;2014.04.07 17:03;2014.04.07 17:27;future;1;released;0.4653;VMware ESXi 5.5;4096;2;401
7387;2014.04.07 15:47;2014.04.07 15:48;2014.04.07 20:38;now;1;released;4.8444;VMware ESXi 5.5;4096;2;395
7387;2014.04.07 15:47;2014.04.07 15:48;2014.04.07 20:38;now;1;released;4.8444;NFS Server;1024;1;395
7387;2014.04.07 15:47;2014.04.07 15:48;2014.04.07 20:38;now;1;released;4.8444;ITLab1 MIT2 Client;2048;1;395
7388;2014.04.07 15:52;2014.04.07 15:52;2014.04.07 17:41;now;1;released;1.8272;IRF 2015 Windows 8.1 HF2;2048;1;401
7389;2014.04.07 16:03;2014.04.07 16:04;2014.04.07 17:51;now;1;released;1.7983;IRF 2015 Windows 8.1 HF2;2048;1;401
7390;2014.04.07 16:04;2014.04.07 16:08;2014.04.07 16:47;now;1;released;0.7156;ITLab1 MIT2 Client;2048;1;396
7390;2014.04.07 16:04;2014.04.07 16:08;2014.04.07 16:47;now;1;released;0.7156;VMware ESXi 5.5;4096;2;395
7390;2014.04.07 16:04;2014.04.07 16:08;2014.04.07 16:47;now;1;released;0.7156;NFS Server;1024;1;396
7391;2014.04.07 16:06;2014.04.07 16:07;2014.04.07 16:45;now;1;released;0.6494;IRF 2015 Windows 8.1 HF2;2048;1;394
7392;2014.04.07 16:17;2014.04.07 16:17;2014.04.07 16:56;now;1;released;0.6583;VMware ESXi 5.5;4096;2;394
7392;2014.04.07 16:17;2014.04.07 16:17;2014.04.07 16:56;now;1;released;0.6583;NFS Server;1024;1;395
7392;2014.04.07 16:17;2014.04.07 16:17;2014.04.07 16:56;now;1;released;0.6583;ITLab1 MIT2 Client;2048;1;395
7393;2014.04.07 16:40;2014.04.07 16:40;2014.04.07 20:09;now;1;released;3.4856;IRF 2015 Windows 8.1 HF2;2048;1;396
7394;2014.04.07 16:45;2014.04.07 16:46;2014.04.07 22:59;now;1;EOR;6.2417;NFS Server;1024;1;401
7394;2014.04.07 16:45;2014.04.07 16:46;2014.04.07 22:59;now;1;EOR;6.2417;ITLab1 MIT2 Client;2048;1;398
7394;2014.04.07 16:45;2014.04.07 16:46;2014.04.07 22:59;now;1;EOR;6.2417;VMware ESXi 5.5;4096;2;398
7395;2014.04.07 16:45;2014.04.07 16:46;2014.04.07 20:06;now;1;released;3.3469;IRF 2015 Windows 8.1 HF2;2048;1;396
7396;2014.04.07 16:45;2014.04.07 16:46;2014.04.07 17:53;now;1;released;1.1217;IRF 2015 Windows 8.1 HF2;2048;1;397
7397;2014.04.07 16:49;2014.04.07 16:53;2014.04.07 19:00;now;1;EOR;2.1692;VMware ESXi 5.5;4096;2;398
7397;2014.04.07 16:49;2014.04.07 16:53;2014.04.07 19:00;now;1;EOR;2.1692;NFS Server;1024;1;397
7397;2014.04.07 16:49;2014.04.07 16:53;2014.04.07 19:00;now;1;EOR;2.1692;ITLab1 MIT2 Client;2048;1;395
7398;2014.04.07 16:56;2014.04.07 16:57;2014.04.07 19:56;now;1;released;2.9981;ITLab1 MIT2 Client;2048;1;398
7398;2014.04.07 16:56;2014.04.07 16:57;2014.04.07 19:56;now;1;released;2.9981;VMware ESXi 5.5;4096;2;394
7398;2014.04.07 16:56;2014.04.07 16:57;2014.04.07 19:56;now;1;released;2.9981;NFS Server;1024;1;394
7399;2014.04.07 16:58;2014.04.07 16:58;2014.04.07 17:19;now;1;released;0.3553;IRF 2015 Windows 8.1 HF2;2048;1;394
7400;2014.04.07 17:00;2014.04.07 17:01;2014.04.07 17:53;now;1;released;0.8725;IRF 2015 Windows 8.1 HF2;2048;1;394
7401;2014.04.07 17:12;2014.04.07 17:15;2014.04.07 18:14;now;1;EOR;1.0406;IRF 2015 Windows 8.1 HF2;2048;1;397
7402;2014.04.07 17:13;2014.04.07 17:17;2014.04.07 20:31;now;1;released;3.2961;IRF 2015 Windows 8.1 HF2;2048;1;394
7403;2014.04.07 17:17;2014.04.07 17:21;2014.04.07 21:55;now;1;released;4.6286;IRF 2015 Windows 8.1 HF2;2048;1;395
7404;2014.04.07 17:19;2014.04.07 17:20;2014.04.07 19:28;now;1;released;2.1533;NFS Server;1024;1;395
7404;2014.04.07 17:19;2014.04.07 17:20;2014.04.07 19:28;now;1;released;2.1533;ITLab1 MIT2 Client;2048;1;396
7404;2014.04.07 17:19;2014.04.07 17:20;2014.04.07 19:28;now;1;released;2.1533;VMware ESXi 5.5;4096;2;394
7405;2014.04.07 17:19;2014.04.07 17:23;2014.04.07 23:29;now;1;EOR;6.1644;IRF 2015 Windows 8.1 HF2;2048;1;395
7406;2014.04.07 17:21;2014.04.07 17:24;2014.04.07 19:51;now;1;released;2.4947;IRF 2015 Windows 8.1 HF2;2048;1;396
7407;2014.04.07 17:27;2014.04.07 17:37;2014.04.07 17:51;now;1;released;0.3944;VMware ESXi 5.5;4096;2;396
7407;2014.04.07 17:27;2014.04.07 17:37;2014.04.07 17:51;now;1;released;0.3944;NFS Server;1024;1;396
7407;2014.04.07 17:27;2014.04.07 17:37;2014.04.07 17:51;now;1;released;0.3944;ITLab1 MIT2 Client;2048;1;394
7408;2014.04.07 17:32;2014.04.07 17:33;2014.04.07 21:44;now;1;EOR;4.2064;IRF 2015 Windows 8.1 HF2;2048;1;394
7409;2014.04.07 17:32;2014.04.07 17:32;2014.04.07 18:02;now;1;released;0.5022;VMware ESXi 5.5;4096;2;401
7410;2014.04.07 17:45;2014.04.07 17:46;2014.04.07 21:59;now;1;EOR;4.2311;IRF 2015 Windows 8.1 HF2;2048;1;401
7411;2014.04.07 17:51;2014.04.07 17:55;2014.04.08 0:00;now;1;EOR;6.1461;IRF 2015 Windows 8.1 HF2;2048;1;397
7412;2014.04.07 17:51;2014.04.07 17:55;2014.04.08 0:59;now;1;EOR;7.1375;VMware ESXi 5.5;4096;2;398
7412;2014.04.07 17:51;2014.04.07 17:55;2014.04.08 0:59;now;1;EOR;7.1375;NFS Server;1024;1;401
7412;2014.04.07 17:51;2014.04.07 17:55;2014.04.08 0:59;now;1;EOR;7.1375;ITLab1 MIT2 Client;2048;1;396
7413;2014.04.07 17:51;2014.04.07 17:56;2014.04.08 0:00;now;1;EOR;6.1350;IRF 2015 Windows 8.1 HF2;2048;1;397
7414;2014.04.07 17:53;2014.04.07 17:57;2014.04.07 18:00;now;1;released;0.1025;NFS Server;1024;1;394
7414;2014.04.07 17:53;2014.04.07 17:57;2014.04.07 18:00;now;1;released;0.1025;ITLab1 MIT2 Client;2048;1;396
7414;2014.04.07 17:53;2014.04.07 17:57;2014.04.07 18:00;now;1;released;0.1025;VMware ESXi 5.5;4096;2;396
7416;2014.04.07 17:55;2014.04.07 17:56;2014.04.07 17:58;now;1;released;0.0500;IRF 2015 Windows 8.1 HF2;2048;1;401
7417;2014.04.07 18:00;2014.04.07 17:59;2014.04.07 18:05;future;1;released;0.0900;VMware ESXi 5.5;4096;2;395
7418;2014.04.07 17:57;2014.04.07 17:57;2014.04.07 17:58;now;1;released;0.0292;IRF 2015 Windows 8.1 HF2;2048;1;397
7419;2014.04.07 17:59;2014.04.07 18:00;2014.04.07 18:28;now;1;released;0.4781;IRF 2015 Windows 8.1 HF2;2048;1;394
7420;2014.04.07 18:00;2014.04.07 18:00;2014.04.07 18:28;now;1;released;0.4769;IRF 2015 Windows 8.1 HF2;2048;1;397
7421;2014.04.07 18:06;2014.04.07 18:10;2014.04.07 19:14;now;1;EOR;1.1364;ITLab1 MIT2 Client;2048;1;394
7421;2014.04.07 18:06;2014.04.07 18:10;2014.04.07 19:14;now;1;EOR;1.1364;VMware ESXi 5.5;4096;2;396
7421;2014.04.07 18:06;2014.04.07 18:10;2014.04.07 19:14;now;1;EOR;1.1364;NFS Server;1024;1;394
7422;2014.04.07 18:11;2014.04.07 18:12;2014.04.07 20:06;now;1;released;1.9161;IRF 2015 Windows 8.1 HF2;2048;1;401
7423;2014.04.07 18:22;2014.04.07 18:23;2014.04.08 0:30;now;1;EOR;6.1225;IRF 2015 Windows 8.1 HF2;2048;1;397
7424;2014.04.07 18:45;2014.04.07 18:50;2014.04.08 0:59;future;1;EOR;6.2453;IRF 2015 Windows 8.1 HF2;2048;1;394
7425;2014.04.07 18:32;2014.04.07 18:32;2014.04.07 19:44;now;1;EOR;1.2086;IRF 2015 Windows 8.1 HF2;2048;1;397
7426;2014.04.07 19:30;2014.04.07 19:29;2014.04.07 23:26;future;1;released;3.9406;IRF 2015 Windows 8.1 HF2;2048;1;394
7427;2014.04.07 18:50;2014.04.07 18:50;2014.04.07 22:59;now;1;EOR;4.1553;VMware ESXi 5.5;4096;2;395
7428;2014.04.07 18:54;2014.04.07 18:58;2014.04.07 22:59;now;1;EOR;4.0925;VMware ESXi 5.5;4096;2;401
7428;2014.04.07 18:54;2014.04.07 18:58;2014.04.07 22:59;now;1;EOR;4.0925;NFS Server;1024;1;396
7428;2014.04.07 18:54;2014.04.07 18:58;2014.04.07 22:59;now;1;EOR;4.0925;ITLab1 MIT2 Client;2048;1;397
7429;2014.04.07 19:07;2014.04.07 19:11;2014.04.07 20:14;now;1;EOR;1.1219;REMO 2014;3072;2;395
7430;2014.04.07 19:29;2014.04.07 19:29;2014.04.07 20:01;now;1;released;0.5372;VMware ESXi 5.5;4096;2;396
7430;2014.04.07 19:29;2014.04.07 19:29;2014.04.07 20:01;now;1;released;0.5372;NFS Server;1024;1;394
7430;2014.04.07 19:29;2014.04.07 19:29;2014.04.07 20:01;now;1;released;0.5372;ITLab1 MIT2 Client;2048;1;394
7431;2014.04.07 19:36;2014.04.07 19:36;2014.04.07 19:36;now;1;released;0.0086;VMware ESXi 5.5;4096;2;394
7432;2014.04.07 19:37;2014.04.07 19:37;2014.04.08 1:44;now;1;EOR;6.1261;NFS Server;1024;1;395
7432;2014.04.07 19:37;2014.04.07 19:37;2014.04.08 1:44;now;1;EOR;6.1261;ITLab1 MIT2 Client;2048;1;396
7432;2014.04.07 19:37;2014.04.07 19:37;2014.04.08 1:44;now;1;EOR;6.1261;VMware ESXi 5.5;4096;2;398
7433;2014.04.07 20:00;2014.04.07 20:00;2014.04.08 1:00;future;1;noack;5.0000;IRF 2015 Windows 8.1 HF2;2048;1;397
7434;2014.04.07 21:00;2014.04.07 21:03;2014.04.07 21:18;future;1;noack;0.3050;NFS Server;1024;1;401
7434;2014.04.07 21:00;2014.04.07 21:03;2014.04.07 21:18;future;1;noack;0.3050;ITLab1 MIT2 Client;2048;1;401
7434;2014.04.07 21:00;2014.04.07 21:03;2014.04.07 21:18;future;1;noack;0.3050;VMware ESXi 5.5;4096;2;394
7435;2014.04.07 20:01;2014.04.07 20:01;2014.04.07 20:38;now;1;released;0.6217;NFS Server;1024;1;394
7435;2014.04.07 20:01;2014.04.07 20:01;2014.04.07 20:38;now;1;released;0.6217;ITLab1 MIT2 Client;2048;1;398
7435;2014.04.07 20:01;2014.04.07 20:01;2014.04.07 20:38;now;1;released;0.6217;VMware ESXi 5.5;4096;2;394
7436;2014.04.07 20:01;2014.04.07 20:06;2014.04.07 23:52;now;1;released;3.8372;VMware ESXi 5.5;4096;2;396
7436;2014.04.07 20:01;2014.04.07 20:06;2014.04.07 23:52;now;1;released;3.8372;NFS Server;1024;1;396
7436;2014.04.07 20:01;2014.04.07 20:06;2014.04.07 23:52;now;1;released;3.8372;ITLab1 MIT2 Client;2048;1;401
7437;2014.04.07 20:03;2014.04.07 20:03;2014.04.07 20:06;now;1;released;0.0536;IRF 2015 Windows 8.1 HF2;2048;1;396
7438;2014.04.07 20:08;2014.04.07 20:10;2014.04.08 0:12;now;1;released;4.0581;IRF 2015 Windows 8.1 HF2;2048;1;396
7439;2014.04.07 20:09;2014.04.07 20:10;2014.04.08 3:14;now;1;EOR;7.0847;IRF 2015 Windows 8.1 HF2;2048;1;396
7440;2014.04.07 20:10;2014.04.07 20:11;2014.04.08 0:12;now;1;released;4.0269;IRF 2015 Windows 8.1 HF2;2048;1;401
7441;2014.04.07 20:17;2014.04.07 20:18;2014.04.09 20:30;now;1;EOR;48.2128;IRF 2015 Windows 8.1 HF2;2048;1;396
7442;2014.04.07 20:18;2014.04.07 20:19;2014.04.07 21:55;now;1;released;1.6078;IRF 2015 Windows 8.1 HF2;2048;1;397
7443;2014.04.07 20:30;2014.04.07 20:30;2014.04.07 21:44;now;1;EOR;1.2392;NFS Server;1024;1;397
7447;2014.04.07 20:38;2014.04.07 20:42;2014.04.07 22:29;now;1;released;1.8544;NFS Server;1024;1;394
7447;2014.04.07 20:38;2014.04.07 20:42;2014.04.07 22:29;now;1;released;1.8544;ITLab1 MIT2 Client;2048;1;394
7447;2014.04.07 20:38;2014.04.07 20:42;2014.04.07 22:29;now;1;released;1.8544;VMware ESXi 5.5;4096;2;395
7448;2014.04.07 20:42;NULL;2014.04.07 20:42;now;1;released;0.0039;IRF 2015 Windows 8.1 HF2;2048;1;394
7449;2014.04.07 20:43;2014.04.07 20:46;2014.04.08 2:45;now;1;EOR;6.0333;IRF 2015 Windows 8.1 HF2;2048;1;398
7450;2014.04.07 20:58;2014.04.07 20:59;2014.04.07 21:21;now;1;released;0.3792;IRF 2015 Windows 8.1 HF2;2048;1;394
7451;2014.04.07 22:00;2014.04.07 21:59;2014.04.08 3:59;future;1;EOR;5.9972;VMware ESXi 5.5;4096;2;394
7451;2014.04.07 22:00;2014.04.07 21:59;2014.04.08 3:59;future;1;EOR;5.9972;NFS Server;1024;1;394
7451;2014.04.07 22:00;2014.04.07 21:59;2014.04.08 3:59;future;1;EOR;5.9972;ITLab1 MIT2 Client;2048;1;396
7452;2014.04.07 21:45;2014.04.07 21:46;2014.04.08 3:59;now;1;EOR;6.2303;NFS Server;1024;1;397
7453;2014.04.07 21:52;2014.04.07 21:52;2014.04.07 21:59;now;1;released;0.1175;IRF 2015 Windows 8.1 HF2;2048;1;395
7454;2014.04.07 21:58;2014.04.07 21:59;2014.04.07 22:22;now;1;released;0.3961;ITLab1 MIT2 Client;2048;1;401
7454;2014.04.07 21:58;2014.04.07 21:59;2014.04.07 22:22;now;1;released;0.3961;VMware ESXi 5.5;4096;2;394
7454;2014.04.07 21:58;2014.04.07 21:59;2014.04.07 22:22;now;1;released;0.3961;NFS Server;1024;1;395
7455;2014.04.07 22:00;2014.04.07 22:04;2014.04.07 22:19;now;1;noack;0.3197;NFS Server;1024;1;398
7455;2014.04.07 22:00;2014.04.07 22:04;2014.04.07 22:19;now;1;noack;0.3197;ITLab1 MIT2 Client;2048;1;395
7455;2014.04.07 22:00;2014.04.07 22:04;2014.04.07 22:19;now;1;noack;0.3197;VMware ESXi 5.5;4096;2;397
7456;2014.04.07 22:17;2014.04.07 22:18;2014.04.07 23:07;now;1;released;0.8344;IRF 2015 Windows 8.1 HF2;2048;1;397
7461;2014.04.07 23:30;2014.04.07 23:29;2014.04.08 1:06;future;1;released;1.6142;ITLab1 MIT2 Client;2048;1;397
7461;2014.04.07 23:30;2014.04.07 23:29;2014.04.08 1:06;future;1;released;1.6142;VMware ESXi 5.5;4096;2;398
7461;2014.04.07 23:30;2014.04.07 23:29;2014.04.08 1:06;future;1;released;1.6142;NFS Server;1024;1;397
7462;2014.04.07 22:34;2014.04.07 22:38;2014.04.07 22:53;now;1;noack;0.3108;NFS Server;1024;1;395
7462;2014.04.07 22:34;2014.04.07 22:38;2014.04.07 22:53;now;1;noack;0.3108;ITLab1 MIT2 Client;2048;1;394
7462;2014.04.07 22:34;2014.04.07 22:38;2014.04.07 22:53;now;1;noack;0.3108;VMware ESXi 5.5;4096;2;395
7463;2014.04.07 22:49;2014.04.07 22:49;2014.04.08 0:06;now;1;released;1.2886;VMware ESXi 5.5;4096;2;397
7463;2014.04.07 22:49;2014.04.07 22:49;2014.04.08 0:06;now;1;released;1.2886;NFS Server;1024;1;398
7463;2014.04.07 22:49;2014.04.07 22:49;2014.04.08 0:06;now;1;released;1.2886;ITLab1 MIT2 Client;2048;1;401
7464;2014.04.07 23:52;2014.04.07 23:55;2014.04.08 1:59;now;1;EOR;2.1222;ITLab1 MIT2 Client;2048;1;398
7464;2014.04.07 23:52;2014.04.07 23:55;2014.04.08 1:59;now;1;EOR;2.1222;VMware ESXi 5.5;4096;2;394
7464;2014.04.07 23:52;2014.04.07 23:55;2014.04.08 1:59;now;1;EOR;2.1222;NFS Server;1024;1;395
7465;2014.04.08 0:06;2014.04.08 0:06;2014.04.08 1:15;now;1;released;1.1572;IRF 2015 Windows 8.1 HF2;2048;1;395
7466;2014.04.08 0:38;2014.04.08 0:38;2014.04.08 3:33;now;1;released;2.9269;VMware ESXi 5.5;4096;2;395
7466;2014.04.08 0:38;2014.04.08 0:38;2014.04.08 3:33;now;1;released;2.9269;NFS Server;1024;1;396
7466;2014.04.08 0:38;2014.04.08 0:38;2014.04.08 3:33;now;1;released;2.9269;ITLab1 MIT2 Client;2048;1;401
7467;2014.04.08 0:54;2014.04.08 0:54;2014.04.08 1:42;now;1;released;0.8008;ITLab1 MIT2 Client;2048;1;401
7467;2014.04.08 0:54;2014.04.08 0:54;2014.04.08 1:42;now;1;released;0.8008;VMware ESXi 5.5;4096;2;395
7467;2014.04.08 0:54;2014.04.08 0:54;2014.04.08 1:42;now;1;released;0.8008;NFS Server;1024;1;398
7468;2014.04.08 0:58;2014.04.08 1:01;2014.04.08 1:11;now;1;released;0.2206;NFS Server;1024;1;398
7468;2014.04.08 0:58;2014.04.08 1:01;2014.04.08 1:11;now;1;released;0.2206;ITLab1 MIT2 Client;2048;1;401
7468;2014.04.08 0:58;2014.04.08 1:01;2014.04.08 1:11;now;1;released;0.2206;VMware ESXi 5.5;4096;2;396
7469;2014.04.08 1:11;2014.04.08 1:15;2014.04.08 5:14;now;1;EOR;4.0581;VMware ESXi 5.5;4096;2;396
7469;2014.04.08 1:11;2014.04.08 1:15;2014.04.08 5:14;now;1;EOR;4.0581;NFS Server;1024;1;397
7469;2014.04.08 1:11;2014.04.08 1:15;2014.04.08 5:14;now;1;EOR;4.0581;ITLab1 MIT2 Client;2048;1;397
7470;2014.04.08 1:42;2014.04.08 1:43;2014.04.08 4:40;now;1;released;2.9667;ITLab1 MIT2 Client;2048;1;401
7470;2014.04.08 1:42;2014.04.08 1:43;2014.04.08 4:40;now;1;released;2.9667;VMware ESXi 5.5;4096;2;396
7470;2014.04.08 1:42;2014.04.08 1:43;2014.04.08 4:40;now;1;released;2.9667;NFS Server;1024;1;398
7471;2014.04.08 10:00;2014.04.08 10:00;2014.04.08 10:15;future;1;noack;0.2550;NFS Server;1024;1;401
7471;2014.04.08 10:00;2014.04.08 10:00;2014.04.08 10:15;future;1;noack;0.2550;ITLab1 MIT2 Client;2048;1;396
7471;2014.04.08 10:00;2014.04.08 10:00;2014.04.08 10:15;future;1;noack;0.2550;VMware ESXi 5.5;4096;2;397
7472;2014.04.08 6:19;2014.04.08 6:20;2014.04.08 6:35;now;1;noack;0.2650;VMware ESXi 5.5;4096;2;396
7472;2014.04.08 6:19;2014.04.08 6:20;2014.04.08 6:35;now;1;noack;0.2650;NFS Server;1024;1;397
7472;2014.04.08 6:19;2014.04.08 6:20;2014.04.08 6:35;now;1;noack;0.2650;ITLab1 MIT2 Client;2048;1;401
7473;2014.04.08 6:44;2014.04.08 6:44;2014.04.08 7:42;now;1;released;0.9656;VMware ESXi 5.5;4096;2;396
7473;2014.04.08 6:44;2014.04.08 6:44;2014.04.08 7:42;now;1;released;0.9656;NFS Server;1024;1;397
7473;2014.04.08 6:44;2014.04.08 6:44;2014.04.08 7:42;now;1;released;0.9656;ITLab1 MIT2 Client;2048;1;401
7474;2014.04.08 7:42;2014.04.08 7:42;2014.04.08 13:44;now;1;EOR;6.0386;NFS Server;1024;1;398
7474;2014.04.08 7:42;2014.04.08 7:42;2014.04.08 13:44;now;1;EOR;6.0386;ITLab1 MIT2 Client;2048;1;398
7474;2014.04.08 7:42;2014.04.08 7:42;2014.04.08 13:44;now;1;EOR;6.0386;VMware ESXi 5.5;4096;2;397
7475;2014.04.08 8:00;2014.04.08 8:01;2014.04.08 9:58;now;1;released;1.9742;IRF 2015 Windows 8.1 HF2;2048;1;396
7476;2014.04.08 8:00;2014.04.08 8:01;2014.04.08 9:58;now;1;released;1.9711;IRF 2015 Windows 8.1 HF2;2048;1;401
7477;2014.04.08 8:19;2014.04.08 8:20;2014.04.08 8:42;now;1;released;0.3711;NFS Server;1024;1;397
7477;2014.04.08 8:19;2014.04.08 8:20;2014.04.08 8:42;now;1;released;0.3711;ITLab1 MIT2 Client;2048;1;401
7477;2014.04.08 8:19;2014.04.08 8:20;2014.04.08 8:42;now;1;released;0.3711;VMware ESXi 5.5;4096;2;396
7478;2014.04.08 8:42;2014.04.08 8:42;2014.04.08 14:44;now;1;EOR;6.0442;VMware ESXi 5.5;4096;2;398
7478;2014.04.08 8:42;2014.04.08 8:42;2014.04.08 14:44;now;1;EOR;6.0442;NFS Server;1024;1;398
7478;2014.04.08 8:42;2014.04.08 8:42;2014.04.08 14:44;now;1;EOR;6.0442;ITLab1 MIT2 Client;2048;1;396
7479;2014.04.08 8:45;2014.04.08 8:45;2014.04.08 14:59;now;1;EOR;6.2450;VMware ESXi 5.5;4096;2;398
7480;2014.04.08 9:39;2014.04.08 9:39;2014.04.08 13:09;now;1;released;3.5022;NFS Server;1024;1;397
7480;2014.04.08 9:39;2014.04.08 9:39;2014.04.08 13:09;now;1;released;3.5022;ITLab1 MIT2 Client;2048;1;401
7480;2014.04.08 9:39;2014.04.08 9:39;2014.04.08 13:09;now;1;released;3.5022;VMware ESXi 5.5;4096;2;396
7481;2014.04.08 9:46;NULL;2014.04.08 9:46;now;1;released;0.0017;VMware ESXi 5.5;4096;2;398
7481;2014.04.08 9:46;NULL;2014.04.08 9:46;now;1;released;0.0017;NFS Server;1024;1;401
7481;2014.04.08 9:46;NULL;2014.04.08 9:46;now;1;released;0.0017;ITLab1 MIT2 Client;2048;1;401
7482;2014.04.08 9:46;2014.04.08 9:46;2014.04.08 10:36;now;1;released;0.8397;NFS Server;1024;1;401
7482;2014.04.08 9:46;2014.04.08 9:46;2014.04.08 10:36;now;1;released;0.8397;ITLab1 MIT2 Client;2048;1;401
7482;2014.04.08 9:46;2014.04.08 9:46;2014.04.08 10:36;now;1;released;0.8397;VMware ESXi 5.5;4096;2;394
7483;2014.04.08 10:11;2014.04.08 10:12;2014.04.08 16:14;now;1;EOR;6.0464;NFS Server;1024;1;401
7483;2014.04.08 10:11;2014.04.08 10:12;2014.04.08 16:14;now;1;EOR;6.0464;ITLab1 MIT2 Client;2048;1;401
7483;2014.04.08 10:11;2014.04.08 10:12;2014.04.08 16:14;now;1;EOR;6.0464;VMware ESXi 5.5;4096;2;394
7484;2014.04.08 10:15;2014.04.08 10:18;2014.04.08 11:29;now;1;EOR;1.2358;VMware ESXi 5.5;4096;2;394
7484;2014.04.08 10:15;2014.04.08 10:18;2014.04.08 11:29;now;1;EOR;1.2358;NFS Server;1024;1;394
7484;2014.04.08 10:15;2014.04.08 10:18;2014.04.08 11:29;now;1;EOR;1.2358;ITLab1 MIT2 Client;2048;1;395
7485;2014.04.08 10:22;2014.04.08 10:23;2014.04.08 16:30;now;1;EOR;6.1289;IRF 2015 Windows 8.1 HF2;2048;1;394
7486;2014.04.08 10:22;2014.04.08 10:23;2014.04.08 16:30;now;1;EOR;6.1256;IRF 2015 Windows 8.1 HF2;2048;1;398
7487;2014.04.08 10:28;2014.04.08 10:28;2014.04.08 16:30;now;1;EOR;6.0344;IRF 2015 Windows 8.1 HF2;2048;1;395
7488;2014.04.08 10:32;2014.04.08 10:33;2014.04.08 14:44;now;1;EOR;4.2042;IRF 2015 Windows 8.1 HF2;2048;1;395
7489;2014.04.08 10:36;2014.04.08 10:37;2014.04.08 11:01;now;1;released;0.4167;VMware ESXi 5.5;4096;2;395
7489;2014.04.08 10:36;2014.04.08 10:37;2014.04.08 11:01;now;1;released;0.4167;NFS Server;1024;1;394
7489;2014.04.08 10:36;2014.04.08 10:37;2014.04.08 11:01;now;1;released;0.4167;ITLab1 MIT2 Client;2048;1;396
7490;2014.04.08 11:02;2014.04.08 11:05;2014.04.08 12:44;now;1;released;1.7075;NFS Server;1024;1;395
7490;2014.04.08 11:02;2014.04.08 11:05;2014.04.08 12:44;now;1;released;1.7075;ITLab1 MIT2 Client;2048;1;395
7490;2014.04.08 11:02;2014.04.08 11:05;2014.04.08 12:44;now;1;released;1.7075;VMware ESXi 5.5;4096;2;394
7491;2014.04.08 11:27;2014.04.08 11:28;2014.04.08 15:29;now;1;EOR;4.0292;IRF 2015 Windows 8.1 HF2;2048;1;395
7492;2014.04.08 11:36;2014.04.08 11:39;2014.04.08 17:44;now;1;EOR;6.1386;VMware ESXi 5.5;4096;2;395
7492;2014.04.08 11:36;2014.04.08 11:39;2014.04.08 17:44;now;1;EOR;6.1386;NFS Server;1024;1;394
7492;2014.04.08 11:36;2014.04.08 11:39;2014.04.08 17:44;now;1;EOR;6.1386;ITLab1 MIT2 Client;2048;1;396
7493;2014.04.08 12:24;2014.04.08 12:24;2014.04.08 18:31;now;1;released;6.1169;IRF 2015 Windows 8.1 HF2;2048;1;395
7494;2014.04.08 12:26;2014.04.08 12:26;2014.04.08 13:00;now;1;EOR;0.5556;VMware ESXi 5.5;4096;2;397
7495;2014.04.08 12:29;2014.04.08 12:29;2014.04.08 13:14;now;1;released;0.7458;ITLab1 MIT2 Client;2048;1;401
7495;2014.04.08 12:29;2014.04.08 12:29;2014.04.08 13:14;now;1;released;0.7458;VMware ESXi 5.5;4096;2;395
7495;2014.04.08 12:29;2014.04.08 12:29;2014.04.08 13:14;now;1;released;0.7458;NFS Server;1024;1;395
7496;2014.04.08 13:42;2014.04.08 13:43;2014.04.08 19:45;now;1;EOR;6.0372;IRF 2015 Windows 8.1 HF2;2048;1;396
7497;2014.04.08 13:42;2014.04.08 13:43;2014.04.08 13:58;now;1;noack;0.2583;IRF 2015 Windows 8.1 HF2;2048;1;396
7499;2014.04.08 13:56;2014.04.08 13:57;2014.04.08 15:00;now;1;EOR;1.0528;NFS Server;1024;1;395
